id,voted
2b09fef302a8c39550b942b2304690c5,Other
f5d5ca085fa8c4164214646bbaa81795,Labour
1b7afa9e2899638a945546fdf8bbdbf9,Labour
574f0b0a2737041cfe4ba1db88e9ee5e,Conservative
ef4e916a661fc9b2e8e8bc0ae3369c8a,Other
b5019fc9647da997df657b952e837ab7,Labour
7c5578fdaa874271351d98bbfff0e5b1,Other
62a323e3d5f5cc5211dc429e2989534a,Labour
fadad3ffaaeaef794263b7abc0647fe6,Conservative
0e1cca855aa39afdeb4d3a7c47bdf5ca,Conservative
d5b96f1297065d79139fbb9f08304335,Other
05545b3a324546a4e884113cbb75c19c,Labour
0296164d1290e57362562d124eb73f0d,Labour
ef2d55e21a20d5f983cd888a070e71ee,Conservative
9ce16a19c970820e38f5f6967eb171fb,Labour
bf8ca39d49af7022b0f9ba507b898c9a,Conservative
667c938ef6fbaebcb13d7698a573c0ed,Conservative
06b6610df0c2a2d4be303f2d81e9e5d3,Conservative
83a3bd66eafd547dcafdcd9129432123,Labour
7037f0acac92c63d1b1ea7537d0dc303,Labour
c8d5dbe80ac8fca4d50a8ff5ef0dd7ce,Conservative
2fd7fc162331a375a7aab2d3038defa0,Conservative
ac3f10eaaef28307a9a889e6a31b38b2,Labour
ef62d3ce536e05e958018c42906e185a,Conservative
c5199176410105aa348da4711aa8e756,Conservative
76ff91b07cdfcfbce6916ac2bedbfd75,Conservative
91d5a19bf1e114c8b8de4c4ee761c527,Conservative
c741460722698a96a1b04378075cc1fb,Conservative
8eba1f196ff8030058adfa85eb8a0fd3,Conservative
41fe56655c33bb91d8df9f30e0874f82,Conservative
34ab7be84f5dc10ce5c99ce798d4d250,Labour
875391b91eb35d56dd5f278f0bff92d7,Conservative
77ac88ee49e0c06468376ce865870c4b,Conservative
cfa67b770f8b11d2bab30df7a6171b5e,Labour
6052b85326fd5ddc78ecd46996f8f3b7,Labour
486593a9129ddf933dc27112aa5abfb0,Labour
39842aa337d0bc777a274d035baaa0f0,Labour
0ed7bb640dac1061850e9d4b51a36cb1,Conservative
d15035dda7dd169feba2084775d5ce5e,Labour
8740e89d7ef3ef5626735cfeca7458df,Other
0fca69919b70d6a8194954b7135fe09c,Labour
3128b33a072cf16061282eb389e4ffff,Other
87589deddc6c545835ab0df821e7c0dd,Labour
b4eea6682ba525137c9ca77e836e9dcd,Conservative
51168b643f550a3f09b83c6257e6ea8d,Labour
bce36ef6f4d07e9c1367fa2b7e1905a5,Conservative
ef944476c53b5d606acb06767aeef5e9,Conservative
13c65fa2ef4815cd67b52025a4c1fbc1,Labour
d7191a85be3bf862df7eb54cdc5f0432,Labour
19f3c0b49962de9deae7d8a3eb29d647,Labour
36f947d9443670ef38f4cd04aa29cee8,Labour
78a658b5b9e0eda53e287c12842a97cf,Labour
d475e917e061c6811db67f923bb02b88,Labour
41adb1056926a2eb92221c041e5971e1,Conservative
6d224e340cc0797cdc798dd068fa4e2c,Conservative
06f40fb2435e9e25af7f361f70924013,Conservative
faa468d695bd85d2aa82c7121e099373,Other
cb35ffba74f8718febd485ec4c0781e6,Labour
00340d65437647154b159977066d489a,Labour
c4363f41d25c216c53c8d71a1ac44a90,Labour
cfab7c1d0510a45d83a62b397685c73e,Labour
4767fdb82500ab8d42edb1d0d1e87a79,Conservative
e2de9d2f5bd3a7046d83b951f5527dc5,Conservative
0795579b5bd40bfa8e9d74aad3af7b7c,Labour
bd3bb76618266be7b30d1e03794a1f86,Conservative
3b31d93e53ec1534a95d6a0ee60fb0a8,Labour
c9b4225779f65a3c32cf0775e4e1083b,Labour
cbbc7eab8a3a0826cbd9ae75681c7ead,Labour
dd1b5a0cd5f99b91db55c2bb9821ba43,Conservative
9e70d542090342fc90d9c9b53e59e836,Conservative
bf1f3c8c51d8d8580ded906c7eb8906a,Labour
ec8392add7ce4d6c57f299aa820eccd4,Conservative
4a75d1e4c5ac7ac646f5fd7467f85c7d,Conservative
793930d59ef4ac301147e904de18ac5e,Labour
a46ed75c474c101c3a261d0fe0e9e7b8,Conservative
5b7e16f02669b4b96a6ae8c934909b2b,Labour
39cf905c9934a7704f56d03a3f12c97d,Labour
05b92ab15a67a058c584d0c74d66e9ff,Other
9f28afcbc941c17bcd3e03f26242f72b,Conservative
b6e751c8db21c91026b3c9e64486eedb,Conservative
e32086a10bfb35b616069b6549e11a38,Conservative
be0ea06b1e464ef989cf0e3d72cd6693,Conservative
c184aff81d4fbecf8e8043cce0fd5c19,Conservative
13f45db15460078a8a275ec56eb27fd4,Conservative
685ea52331a9c733c33c49cfb07f7521,Labour
f34ac6488ad201800289c6637857dcd8,Conservative
321e5250fac7a17fc9d781804cd700ae,Conservative
dc568b69372a253e29e3549275b0cba1,Other
55d1843b4fdc9df7bb97e5b3eac3f59d,Conservative
c254c4eba9aea8606aedee57a25027a4,Conservative
5611abe67dc37ae5a3b3434cdd41f077,Conservative
b81668e0b714d070d01699118c6d6f8c,Other
0b85876fe67b2a23d3155ffb1e70aa04,Conservative
86fb110303dd530aaa0a25e1ac3248cf,Conservative
7718c6fe1cd0caf74ec7fc4bc0d496b4,Labour
307ac7e7bc5b31ea1d8221a1627c45ce,Other
8a3a607b966d016c18081bf3c282e7ad,Conservative
4f818e954f4ac5201ef3d7b7a3d94d64,Conservative
93c1c58e566a4d79edc53b1ebfad42cd,Labour
3c039bbdcf1bd47a0d218b4bd77aba1c,Conservative
5aa47b68a4301f83ed317e1969404f1c,Labour
2453273736f6b512032ad599d411d60d,Labour
1828b4edfeed7d6913d47524f8de648a,Conservative
55ee7e2ae77ed633459bde014d49932e,Labour
642229884370cc6d55a12c69b0b1c2fa,Conservative
3d029fa34a18aceb1a3d37accd128c0f,Labour
5b275290daf8f4d9d66fcd417fa05572,Conservative
57d3393ef8a14c81c1f4331a2a352d56,Labour
78b2b84f7f134d9f60429b23b0959d64,Conservative
6ed1beb1d796cd1eedde1cd499f59321,Labour
7abcc163de620bc5a536ac700a58d52e,Conservative
a60efaeb137922f505e66cf625ff900f,Labour
7c0bc64e9e5adfc83cb30181a974a23c,Conservative
5cba318a96da5a6dfaac151413ee08f1,Conservative
7def36b6fd31c1c3fd3addd36bf7d86a,Conservative
0e904d3993804bc8d821e1ec4e628fc0,Labour
5294eaa9b5288c881e5f3c2a9fe019fd,Labour
6e863426f93224d762a25b9660d95c83,Conservative
233b59b744134c26bb822b2708ccd3f4,Labour
375c937d1f2bdaeaae5d70e8980e54be,Labour
cdebdd65d2804320951adb2a48f5a85f,Labour
864a386b02e23821b34523d420a97f48,Labour
f0e1cfd830d324aa25fd33daa4667e0b,Conservative
011646b9d3e4510cad27838aeecfcd5a,Labour
38be89a82f5e2e32321d6972f9f4b11d,Conservative
0a7df4aebfe172a89dec1059271bf9b5,Conservative
259f2dd5ca05b5a8f99a9c4682c40ed0,Labour
c408ae81637c1f241ea04756ca91d248,Other
916bbf771dd696791b8edf698ee73226,Labour
ec86771ccc5398d20264c1974c3d9446,Labour
8a88ab86630105fa5e1a0c4e4ac1ec27,Conservative
88ec4cedbf013c184eb83ce7b6266421,Labour
a8e3dd83aae0e54e42aa97ac2ae994ad,Conservative
f5b7627a15317d657205d0e11fb385a3,Labour
18a8feabd859a5c9fcce3756ddab4db6,Labour
c564fa745c737d2f657ab5ef79b39dc7,Conservative
0a2156987e2efe4223cd6eee7596cd26,Conservative
1dae33d9f9e8e9772faf32279ecd8f2d,Labour
0667dbbcbda15b46254567d40688927c,Conservative
d659b827e3d4cf9972b84b33e6f274c7,Labour
0d152b1e8016709e3fa18fbe1f744639,Other
a4d45b413337a0fa1b000e38f15350b1,Other
32438f8440f08fa479ea9c6941929ec3,Other
ad3613baccebc39f8d17615c108b34f2,Labour
871efbecf627438c2414f19b27c323b1,Other
4f265f43f1e31379b714ec8700f548f2,Labour
60d1306d90b827652422e6d530bf53ff,Conservative
90884c453288a10e3340eac7bfb85a4e,Labour
b531de0efa155be5c78111546ce39e9a,Labour
a3e1531fad9dce62b3b578e6d00cd67e,Labour
95d375cf7222fc8c80a8e1a17df85268,Labour
af013cf5fd5a91d71169da556ff626e7,Labour
f8b75bca241dd33b970497807c711e9d,Other
92dd23dd4b1cd6d40e5d37d26ee577cb,Labour
6c736e08175c69d4f2d73523ab86103c,Other
2b8c6de4d484490924509f522bc5c831,Labour
a2c95e03227d4beb76847d21447a1e68,Labour
4d95bf64a2f7829777226e3d60615387,Conservative
83e4d7672878bc7e77f647d2fe335a57,Conservative
593185e378d6239358796871a810ea1c,Labour
a04f774101a4795b3cece92d46a56276,Other
24d6051bb9b01c6dceda9e86dd7ddc0e,Other
6f60b0c0666320e6d40dac3d648ce8ea,Conservative
4bdda7c2468ef28c2ab1d45f964396dc,Other
d09df1e406f64a9680cac2f1a66557f1,Conservative
b2013959ac9cf127c7f4a02a6bf3cde1,Conservative
6a9b9d33cbe0f71c5cf0b2f349fbf857,Conservative
3e276c00a60dfb7176365d8f84f5d84a,Labour
9fc951804d121d7f16a6247a9db87669,Labour
caee8691ae3a007408cf68a919ef89b5,Labour
f1a4bed7b46b1490ebe181ea9d7e68d3,Conservative
f3caecab2117c23ed86a1adb1282805a,Labour
5a0f6213323c151819268b061450dc21,Conservative
3d0cf6dd04b19e2c93c1c7d33dcdb901,Conservative
56fde824b2abab30d5b214d0fcea3cfc,Other
b548e8594cdc7fec038d4dd05a2ecf91,Conservative
f722b9483bff1a165226827a22163a41,Conservative
624e49b1b6cdab823c34794fa2418098,Conservative
b3412e7c4fc7d106da3e19ca62b2dc1f,Conservative
7d312f45b7e770417c9297b6e2bcbc3f,Labour
8689c9c0a579b1e89151a9fd2c9be278,Conservative
dfb804d593f6fc4499e45ec6ee4674f7,Conservative
b5d14cdb6c6a56413bec3ad28766d2d6,Conservative
92acdbd9cf42ba00dc0afa8b7bfc6d70,Other
fe1882ce92b374c1b0f33177b9ad375a,Labour
cd82e66a4e1b42ccbb0badd7bb193866,Labour
48987483b306f035834cc89a0c8308eb,Conservative
51665b954cfe165b8b8548c6d006eb5a,Labour
60696ad956f79d4c1e05a4c78dd424d0,Conservative
e7883208c3c6f22cf549bb492546e0a3,Labour
9561032da09f8dfab45ab219ae28808c,Conservative
057f0bc780a9abaaf8e033f8e1eed9b8,Labour
f9ed0a187d6ecb63ea510a1753f3a9d4,Labour
25b2b9850813d080c143b9d6e5c2247b,Labour
4b1e60f4f92ad913d297c1e30045cd52,Other
0bd35aa3fb2e769f2199faad843ba105,Labour
6dfc1e391695a5ed6ae30804d0662fae,Conservative
de650eae6a4bbd909ab2ea94e3873f78,Conservative
5ed76e20e7b4fd27feb1ed12c40b83a6,Labour
0d9f0775bf4212cf569848514c756cf3,Conservative
ed1ef289eaeb950222e0f85009891ab6,Conservative
e7a76a81e6af348469afccdcbf0709a4,Conservative
5425c7604f1e449847329e0a9f01643e,Labour
096a7517b49e2f931296a28e878af5d9,Labour
a16a859ea37ebe64c50e22d756747a4c,Conservative
377b97cd99b842968664cea18222171b,Labour
38bee7fdc37f896da41eba5f491b6e3d,Conservative
67f1b926a1fd53144495b8fb1f8a620d,Labour
7e5c4f4e62e4b35e76e8e302989433a0,Labour
fedc3c151e3b57a99a3c16d55e509705,Labour
a9c0b5274258bac82a0ff279d6bd288a,Conservative
af09934847fbd3837c12021d203cd22a,Conservative
ee5cc79805128a5fceb1fc5aadbe150e,Labour
1db924aa91be03f792408e46ba7c385c,Labour
6b299c3c3d5fa8b6c3f1ad416fbee485,Labour
ff75342bed52bb1513002258b14f9841,Labour
2d56d6b998de8f8b5d56eec7329c77b5,Conservative
ff297d0b3712aa48ec0f7e3c0e48e1dc,Conservative
f809f0164616d6a884f1b704bb0746f8,Conservative
9e8f8316d1422f1d4e385eb5eb97af55,Conservative
4acf3897626afbd7dceeed1f000d1c8f,Conservative
81aa7c42eabfeb8e67eddf2f0e70e1a2,Labour
05910a1d1ad0704ec9833d2cba69d34a,Conservative
8294bca0485bdf7b2e24410d6b4b1933,Labour
bf837cee570053554c13bee93d9f3348,Labour
811e0f40131e8e94e13c578c221c2564,Conservative
6956d7c6fc365b9914d986b5c76944f9,Conservative
66f066c0cef7f87bf9f5214db3f16270,Other
75fddfa981f768feff175055de4aef6a,Conservative
34d3e579d780f2b39e18601a91b695b1,Conservative
45cc754dc18d0c55cec3ca1cd0cc8ed8,Conservative
8cc82c3bd72324f5d5a9593a44dc37c8,Conservative
c9ae1009743feb712b0c18c340c97de4,Labour
7b99a6d5ab65d8aac418333e4e81ebf6,Labour
13b3fe0248fc07fbbf50860db6d95f5c,Labour
765c1314a8a94363bc1940eb64e9f163,Conservative
ef207a8ef9928ebc7af2607501b3f1ad,Conservative
4bca726c70e88fd8d1d7752c8d6e347d,Conservative
80e129a727206b9528c69cdea6cd7220,Conservative
e376f9d2c14e40accdecb46bc04c745d,Conservative
815b121fc95073194b172ba1bcf88218,Labour
28d8258ccebeb7d834fc2c609eb7594d,Labour
14e2abdc4ae6841eb8d25a77dfc7bfa8,Labour
95c8e69d94e4101d1978953d5b5b1a96,Labour
f1668c143c1ca8dcf44c778c7bc45f66,Labour
d545abf9f47c770ed232e1c393182106,Labour
2d23a9e4111fd9cf5b29858f9001d4ef,Conservative
817196ed64120342e1cf385466b20750,Other
4cd9927320ed741fe33a7acf285844fa,Labour
e7e4016264a7ab9140f24f46243fb771,Conservative
eb57e1124e95717964e8ccfa126a8bca,Conservative
e09d315897b53e5d2edb9dfb303269d6,Conservative
e16ee1f498bc2abb8bdd65b179578bcd,Other
d33c6506cd751eacecabefe30a9f4158,Conservative
e85301469c72e1e53e88e8c0a1b54834,Conservative
94e0aa98fcc3e5391e867639d2044d3b,Labour
124e19dc4701fa7198a653b33f77f42c,Labour
5971d38def3258fa1136f6cf882ea1f4,Conservative
a226dfe75aea93436f5ef76b979cef38,Labour
0f67643c565e73b8fb3eb7f0a4610705,Conservative
7f60a1b39494f30c30432fb7f526a00a,Labour
b7f2cbe8da1aa52f26402706a3ef7d7f,Conservative
2b91cd0e64ba4b27da81832323133c5f,Labour
f5313de8f8caebe69a63e927d4963d32,Conservative
c5ca5054e889e96a7a8f5a8050352306,Conservative
2379df1c1515a3c1bcb8b0a0c22775e3,Labour
a551a793d2e04a78f5f4072c9f138421,Other
4d003dd44b6350be4deb00a8f04e7b18,Conservative
a0e5c8244e06b1ae2b7c4c70e4489f98,Conservative
55963e1df9638227f95d6e844d2525c4,Labour
3fa517fc3b95186ab23a4daac73e6b21,Labour
c505fc179999c0aa93bb39441e7dd038,Other
c2bcae735bd12a844123ac299790fc97,Labour
2e86be591184f92eef4f7ffd21d1c4bb,Labour
4d03f02b5dd0e74ff1123afb587ecd32,Conservative
41f3f16a2906dc003c1aeb26aa7f7564,Conservative
07974924d7dcef957ef59fb592b3ae76,Conservative
94d63643d16b9fa89902e7a69b01f13a,Labour
18f55e9bd56e7658b50fbd68446e0d34,Other
5b899fb5797bf2bbb333c41688befd25,Conservative
a2d263677590dd0bdfef7bda3da9095c,Labour
654fd287b2301fc1919a52e19eb79ece,Labour
de2b9c591c81afec9470dfb60a78a75b,Conservative
b520779a60218e2f38e5e9d22c15c685,Conservative
9d87bbfdc19c01377f3b916d4e4be9d2,Other
a94e4256b1b570914290905047b5d4b9,Labour
5c942a2f656ea77313457c4fbc5506ca,Labour
f73554687236d2a2c26703d85f518a17,Labour
70aa5ee49fde7c0a57100e058c2f7a69,Conservative
56f837b8f868b655092cc828c976b99a,Labour
0ec58096bd4b9c2309b93ec48d5100be,Other
e6f37fc30b7411682210422465f6a716,Conservative
2bda7682265ab1ff8bbb2e37969ac19d,Labour
e695e04e3be9a7775549f2ab9c6f4b69,Labour
10b05262d6e8086aef1373e357cb38aa,Conservative
274aa1b386a1ce800da8e13fc1dd3911,Conservative
5f4c8906176f9806675036b52d106307,Conservative
3fd17ff365c07299f1a8a5f643aab9ff,Conservative
aa0b5726e5a03069eaa8eaeb9542bc03,Labour
4ecec8aab6d55c7351b4cd23480ce2b0,Labour
4aa703755e1a650f7497a929dbdbc8f4,Other
6a8e58e1cb3c3b84c74be30a70291da3,Conservative
f85b47425c31e3156e5a01d4cae7ee68,Conservative
1c071697d48ed8085197fd69d3424da8,Labour
dda85dadb4abc88229f214e3887cda01,Conservative
6b4049dcbdd0d0e5af12717e2b80ca89,Conservative
e4fa6f66cd8952cc887d441b367bc8db,Labour
ee9528d883ace0d054b41a2eb8c34d82,Labour
1f5519ae8a6b0b22ceef3581ad72542d,Labour
76b0bbc08810f4706f90968276845698,Conservative
90d09af767ae7ce0b192308b44d3bf2a,Conservative
2d08cbf9a8be151244d873f17e50f51c,Conservative
67b1100c2d6f50e088e2636cff8ceb35,Labour
788a8921bec76c89bfab19911d9b9601,Labour
256c52f0a1115bca9d9a9b1a8b655877,Labour
fc5fca748c4b2aa6380ac5cff8a6f731,Labour
c60e939af2b1cc29e5a7d5fec32be2ba,Labour
9c1345491e2f832b6bac494bfcbc6820,Labour
9f158dbdc8e696fb15562557d022702d,Conservative
3d3a32cd6d0d4d97f3783ed77dcfec13,Other
2d93c541aeffa5f9381b0da4c6878f96,Labour
c4a25320b290526d3eca080df7e79dd0,Labour
329ef62c9d3b7513e47284dfe4bce4ee,Labour
19d1b2ca581dbfdde8398bebc501dc34,Labour
679197989039f7ee70655ddc95c72c76,Labour
63894cdf06154f17fe2a7b5578e47994,Conservative
7c3ae90cdc41e82e3104cef68f5f0449,Other
285b3ecc4fe26d82566539adae2eeddd,Conservative
2980707838867717223ea43833fd46ea,Labour
37f4c213b804c6c482950f625ca80f0e,Conservative
8a5df21fb4c7fc5beb0b75460eaffa20,Conservative
9ab8f19abfaae2fd856565b993288990,Conservative
9db5a74bb552201fcd785d18de7808a4,Conservative
4c057441e4a0c5862e61308b5d4f90c5,Conservative
373052741e22dee738750e1cb50b605a,Labour
cd6fe0f72526a36d26a8d73364683929,Conservative
5a7234ef1954332620499f893228c409,Labour
7828f6c0ae0142d62be3780103ecd7ed,Labour
388c3323e7a5f8e38a60564485ce8e30,Labour
ffe417bd8d188a0550621e1c5db9f88b,Labour
969cf3526c691462664a8365f4e5bc33,Labour
cdeee685eea3cd9a47d4617917064888,Conservative
d98f6c14ee4ec711846ba8f7bf56fd74,Conservative
6a8caa0e08a01a3994a34234e783a03a,Conservative
7590f592b712b5440c9ebf1c3f399abc,Conservative
f024d6a82e6bd0247dcc50d69dc070e0,Labour
7929c3d93d449797ebc21d3d7325f69f,Conservative
140913141b5cf6d650f7f76d20f42fe8,Conservative
6a7c59d3459d0e6f571b81234ec64ba3,Conservative
a9ddfa6467a0d9977d40c5d3f07725b2,Conservative
54084f2d14fe51eb8373a4d6bff1ecb1,Conservative
621a51b127c591eb81dc929a29af6250,Conservative
d641f4e49a4f982f3a71b610a98fa231,Labour
b7d6a4073dac61e1871927d6749e1174,Conservative
c71f8b27ce1134d02c2f9d7adbceb87d,Labour
ba09891c8eb9ec46e6989c4c5fccd2a6,Labour
bc9aebcae1f88e005a4e7e1e5f7dd541,Conservative
d6663511153c41aeee1ce49ad8965aa5,Conservative
c167000c38e80e631a8c3eba09ab8098,Labour
7bff658e16d658d919dc96db100aca8d,Labour
e183ae13e90cfdb7793736e95428cb37,Labour
6dd1d8b2a52fe1c1c2a9b45eca8b70b4,Other
4f6d6503ebb4fe4e578087a0e4843b57,Conservative
846a1dbe8aa350290917985d73887321,Conservative
45154986743b30d1867fd33f99fc1b2e,Other
446236f4338033af5449c53b181db364,Conservative
e60518deef995b1c9fc1bd8052750c54,Conservative
6bedeaf2c7fa354e21d1100c7dbb4adf,Conservative
8347e62d6d7bdb8531c959484983628c,Labour
0ca7e985fcc6e55a385dc0aca0761b88,Labour
7fa3768817c8b078308f028181bc3765,Conservative
788d5be7f12b63fda0b96293c2f2a648,Labour
a118deea7a33c168a3084e4202bd10ab,Labour
39b0bdfe6263191dce89ed1c2541db32,Conservative
ea8c440e772959d0d7d4845e1f1fd774,Conservative
f35b741b101c9164442e784711364fa9,Conservative
220c187b5806615b9c821f0cd8ef5e3d,Labour
df864c59fcfe730379080850c55616c3,Labour
e3690e54fa527f67c0e7bc47827ee2bf,Conservative
c68e815521f549837cb914a73ac97f7f,Conservative
7a50abe33a5b1ede31f6df5343d6bcc7,Other
8d3acd66d68c2d6db3744b3bb792ea7a,Conservative
95b44afbe2871b22590c60152e56e192,Labour
0b59c1793dde5c61c78296b07e110bd4,Labour
842dd34d0638a2133cc320858a8249d9,Labour
ab14f394b0ccfe728c9f35ff77ba4ca7,Conservative
205460dd5b4c8d510194adf59b4df29c,Labour
b412111ef45d525d5c519591282e1b8c,Conservative
830c5b64de0c92f12bae65309b66bf5d,Other
1e64a580097e5294978045e9fcd5c755,Conservative
45f5b518daf5f645305c5f0b5c9de44d,Conservative
ed38894c71603e3d1eb084dbb83ad9ac,Conservative
1fbd8a9d1ea85c6a73867a9d02507d52,Conservative
01ddc6f188802b09da8a991d646a29ff,Labour
297bc5d635ba671423266b5c87ea35ad,Conservative
09283cd41f0aedc9ba136dd7ba8586ff,Conservative
08e8bf436b301e6e550a5d787f3b2331,Labour
307fc141a5e6a9ed510073820cc65c97,Other
5c03a6690a479e6d5af5be786d74abb8,Other
fcb5fccd1f32cf63cd450606eaa5eb73,Labour
86077046aa9bd11830528c1759f784c0,Conservative
b3155e03bd7c300b1ea037cd0a3ecff4,Conservative
9b67721c4fb913b5ca542ada0113b90b,Conservative
f2b9a29d224d94806249b93a77de3000,Labour
ea11a59598f1a11cf01093bcbe31562c,Conservative
d10c4edbcd03552668fe63f71d4a1479,Conservative
407cf86d70f1323b065e4dc156f5201c,Other
70c904d27de7ce4e32e7abbcd87492da,Conservative
6d59015c56640675df1bfdd26c760282,Conservative
5778f29414120337bdbc643b59a767b1,Other
6f3dff94a35084a6326dd3e82d0e10ab,Conservative
ae9e5732457426844848d45693474546,Conservative
f907621c14dba98acea83144417b50e0,Conservative
bc10ef3198a457735c6a838160386dbf,Labour
c10169acb8602d4fb4bf02f96d085a3e,Conservative
78fc34399768aa1d96280a4a7c403b21,Labour
013cc884aebb09913939753eb4191a80,Other
b4b6dfd81ac826aea7ed217b4ef0cd71,Labour
a5430b163104484fbc82edf70905f71d,Conservative
84a199c065bd9f156c5df86a207f9f32,Conservative
15683948c0795f2c850d192164a3348a,Conservative
7868c418f5478641df04470872804e82,Labour
e5cb9184cd831a1e992774cf52df10f7,Other
bf3318a9d8d8cfc4382343ce1714cf76,Conservative
a74359f6d517668cacce6a89294d99e9,Labour
b12e9f690bbc27de66818344f16ca831,Labour
c01e60a8289b8c0aa9e9c1b274ec0ae2,Labour
daedd24125d752b8aeb0155f1fb5380a,Conservative
4c0da55254a04e0bf606626911beb6e8,Labour
3c10c720bd5337068a36c85b3f860600,Labour
f9f4f65fe99ed8ca61d705474c9c3de6,Conservative
90e2fbb2714e267f725b395fa4fb33e9,Labour
7c4557efbb19764feea98da3fe8ef1c8,Conservative
8f5986c2523741caa4697d0c9116ec87,Labour
1100950ec8db43682d690d84bdf981e3,Other
2cb9793c2744f5e6d115e409972e8f4c,Labour
7eeb48a3dba61b2ef677f998cc51e81e,Conservative
c4a3943899e15e723939a15a598a866c,Conservative
5131e6fe0479a0dae77ed162ffbf26f6,Other
dfcd67b08f675189eebe654120976a38,Labour
b8d97c8fc7c5e28a4f214efef2029040,Labour
245928861d41c1d4bcfe4e7bcb6a2b62,Conservative
8e9d9c7269f333a254775e1d33ca0254,Conservative
ecb42dbb96e1694438fb292b9fbb49a9,Conservative
1bb197f33e6d04e84767120992a92460,Other
a6a82ec9f1ba0095f6f3b51653a4ad2f,Conservative
916f4f2e1772ecb24a52cde92ce09bb9,Conservative
fab5c2da14d0b23594fb8c1b1576f545,Conservative
0025bf123a34a47aa579113678d3c4ee,Conservative
9a1683573bb9de0bddd10171e0eff3bf,Conservative
3f46c0a5de73185a03a3a90d97bd79c0,Labour
0fad67b9d31a4a73b133644f507305f2,Conservative
2641e4195f2aa2f15963f6184d179a94,Conservative
6e346896a85414f2d6d9ccb9e5c18b1b,Conservative
2eff6477fa549433209acac606aae7fe,Conservative
e76514220edcc440b475f893ff97cb87,Labour
d046943a186fb664eee46a814bde10fc,Other
5ace3907f81ac6a0a600fecf1856ba02,Labour
5fba2f9d72e9aaafc2070d979d99680d,Labour
2eed8dc6a674b72c22f8015ec6fbbd7e,Other
67f299b3c4c6f72eed14287776bbe86c,Labour
204ca2c229970b1f99a9700e4d17c6f2,Other
dde58da2443ab011c3de162158e0016a,Labour
911944b235decdfee645edc17af83e04,Labour
89deee4d236aadfb2014ce4b09625762,Conservative
4ab8e4df633e54a484adc1a35e711864,Conservative
84f9eeab9ec426de0d37d1d7b8e315e2,Conservative
c44605de2c76baa9db34479772a71062,Other
c051582a079fae3cd798da980ab1a5dc,Labour
493a76a85ede7b94abc1d80ba4b04ffb,Labour
6d2fab3a501a1892395a0835a6056401,Labour
6db227297708ac3e4f82b1106205466a,Conservative
4a11bce33bdaa242995f8cdd15ccc616,Other
9a120126b1b3803f6229a123c746876d,Labour
5cc2ee2b97606c36f9ccd10099caf529,Labour
eee540adda138e511afdadc537b65287,Labour
f5942a382275f67bdded571712c753ac,Conservative
428270856cab3479ba82dc6f7f06a62a,Other
062c46da3dedb95e5eee533c26584854,Labour
1fa405a56ca82c8296c7081cf69627b3,Conservative
d78a5e6fdf74d508c13bf64cde51a5be,Labour
2dd7361c8297fe9f1ed17a20d516f639,Conservative
f921a2bd52bd7b40560885ae230dc4f6,Conservative
54b7453f168a6c423c856a683ca4eae3,Conservative
653f2355a5adf317a1c0c2eeba4e1f5d,Labour
9fde4a60d32a63687490ba772d28e037,Labour
c23a3395bd7be4abf7bebfa54d8653ea,Other
221b2e770bf61246ce17870f365b95cb,Conservative
0f2e18c4c73b62077f1eed5d0cf7bc6f,Labour
d8ad66c6352390fda38cdafc47479d07,Conservative
821d6bec1f70c33494b04f9fc6deddbb,Conservative
cb99a373df5520bd4e185d3bd433bf5f,Conservative
77aaaf617ff34f7da0fe33727b46bac9,Labour
35e8fe2d53c5b8d84d4fe229ee9c0927,Labour
136cacb83c32c64f4d9f14e80e4494d5,Conservative
9b966e649ffaf25baa521916328408fa,Labour
2fb174a4371550b087835005d3ac44d3,Conservative
3d6dc9ef63298cc38690757d313ee3d3,Conservative
d5fa1c0d5ebaa6c8b20c76414950b17a,Labour
d7558aa45898a55e2ba2a7d6f378e979,Labour
987d47517589d2fd51b8e982087fe973,Labour
9dbb5d21a5fc881b83ad4336aa09fefd,Other
4469da6988e73ecf0546f381fe5c3fde,Conservative
05620cbb53fcf0a7bc09fd32be9830a8,Other
149bb28d1d7385db5a41430ef498e573,Labour
d0465a3319bd23b31916ba56702ccbd1,Other
da434adb017b3697b3c4ca52feb88673,Conservative
9bbb7b8908f5a54de434740a86c982c8,Conservative
bd0fd68bc7a0854400d08b79da23f5a3,Labour
7067e172351c142c900893e2ff1fb9a9,Conservative
51083a9b5859ce5373326dd33d306434,Conservative
9a455b97514287d07bbeaded012845a8,Labour
f719b456007bf77489fa9a4ea9f740e2,Labour
b6db0ce7facc68221c97053699eb5ab1,Conservative
42b6fa5b044cb93e6a2bb92a48250ed8,Labour
d92a5b18b2a059bbf703dce319fc63e0,Labour
e41cf3873dd683c6a4d9568cfba60d99,Conservative
500a4ca3240872d6adfed69b44a01f9f,Conservative
89e36783762c7be331c7f2c576725683,Conservative
b922e551e6bed8bf1b51e18473ddd498,Labour
2ecace3ba8ad9fae48eeb133efa8239c,Conservative
20644d290da54397c6191573c0e20705,Conservative
8dd72968c3d017a7b4b110e3cfb46a80,Conservative
9a058d049e6c9a635bc12905a1b88635,Labour
309c68f5ef4f40d5b73e8147486e9add,Labour
9cde474734a6d9afae7771543bcfd5ba,Conservative
a6b445ce3c05803998f3ebcdb899eb27,Conservative
